ProlificID,r1_pred,r1_pred_t_First Click,r1_pred_t_Last Click,r1_pred_t_Page Submit,r1_pred_t_Click Count,r2_pred,r2_pred_t_First Click,r2_pred_t_Last Click,r2_pred_t_Page Submit,r2_pred_t_Click Count,r3_pred,r3_pred_t_First Click,r3_pred_t_Last Click,r3_pred_t_Page Submit,r3_pred_t_Click Count,r4_pred,r4_pred_t_First Click,r4_pred_t_Last Click,r4_pred_t_Page Submit,r4_pred_t_Click Count,r5_pred,r5_pret_t_First Click,r5_pret_t_Last Click,r5_pret_t_Page Submit,r5_pret_t_Click Count,r6_pred,r6_pred_t_First Click,r6_pred_t_Last Click,r6_pred_t_Page Submit,r6_pred_t_Click Count,r7_pred,r7_pred_t_First Click,r7_pred_t_Last Click,r7_pred_t_Page Submit,r7_pred_t_Click Count,attention_check,r8_pred,r8_pred_t_First Click,r8_pred_t_Last Click,r8_pred_t_Page Submit,r8_pred_t_Click Count,r9_pred,r9_pred_t_First Click,r9_pred_t_Last Click,r9_pred_t_Page Submit,r9_pred_t_Click Count,r10_pred,r10_pred_t_First Click,r10_pred_t_Last Click,r10_pred_t_Page Submit,r10_pred_t_Click Count,r11_v1,r11_pred_t_First Click,r11_pred_t_Last Click,r11_pred_t_Page Submit,r11_pred_t_Click Count,r12_pred,r12_pred_t_First Click,r12_pred_t_Last Click,r12_pred_t_Page Submit,r12_pred_t_Click Count,r13_pred,r13_pred_t_First Click,r13_pred_t_Last Click,r13_pred_t_Page Submit,r13_pred_t_Click Count,r14_pred,r14_pred_t_First Click,r14_pred_t_Last Click,r14_pred_t_Page Submit,r14_pred_t_Click Count,r15_pred,r15_pred_t_First Click,r15_pred_t_Last Click,r15_pred_t_Page Submit,r15_pred_t_Click Count,r16_pred,r16_pred_t_First Click,r16_pred_t_Last Click,r16_pred_t_Page Submit,r16_pred_t_Click Count,r17_pred,r17_pred_t_First Click,r17_pred_t_Last Click,r17_pred_t_Page Submit,r17_pred_t_Click Count,r18_pred,r18_pred_t_First Click,r18_pred_t_Last Click,r18_pred_t_Page Submit,r18_pred_t_Click Count,r19_pred,r19_pred_t_First Click,r19_pred_t_Last Click,r19_pred_t_Page Submit,r19_pred_t_Click Count,r20_pred,r20_pred_t_First Click,r20_pred_t_Last Click,r20_pred_t_Page Submit,r20_pred_t_Click Count,r21_pred,r21_pred_t_First Click,r21_pred_t_Last Click,r21_pred_t_Page Submit,r21_pred_t_Click Count,r22_pred,r22_pred_t_First Click,r22_pred_t_Last Click,r22_pred_t_Page Submit,r22_pred_t_Click Count,r23_pred,r23_pred_t_First Click,r23_pred_t_Last Click,r23_pred_t_Page Submit,r23_pred_t_Click Count,r24_pred,r24_pred_t_First Click,r24_pred_t_Last Click,r24_pred_t_Page Submit,r24_pred_t_Click Count,final_categorical,final_categorical_t_First Click,final_categorical_t_Last Click,final_categorical_t_Page Submit,final_categorical_t_Click Count,rewards,round,version
65dfa0eb8559652ab54e2cbe,1,3.364,3.364,4.74,1,1,0.867,0.867,2.021,1,1,1.264,1.264,3.027,1,1,0.909,0.909,1.744,1,2,0.904,0.904,1.804,1,2,0.48,0.48,1.25,1,2,0.48,0.48,1.422,1,11,1,0.737,0.737,1.449,1,1,1.566,1.566,2.392,1,2,0.754,0.754,1.557,1,1,0.789,1.62,1.942,2,2,0.941,0.941,1.503,1,2,0.585,0.585,1.495,1,2,0.605,0.605,1.809,1,2,1.111,1.111,1.922,1,1,1.089,1.089,1.948,1,2,0.79,0.79,1.531,1,2,0.593,0.593,1.381,1,2,0.538,0.538,1.495,1,2,0.892,0.892,2.115,1,1,0.631,0.631,1.317,1,2,0.75,0.75,1.474,1,2,0.503,0.503,1.119,1,2,0.937,0.937,1.562,1,2,6.32,7.738,8.666,2,0.55,25,1
671498899f67df85f33ea053,2,3.964,3.964,5.483,1,2,2.947,2.947,4.22,1,1,2.578,2.578,3.572,1,1,1.491,1.491,2.944,1,2,2.596,2.596,3.611,1,2,1.395,1.395,2.99,1,2,2.756,2.756,3.774,1,11,2,2.129,2.129,3.34,1,1,1.674,1.674,2.584,1,1,3.16,3.16,4.181,1,2,1.684,1.684,3.335,1,2,4.998,4.998,6.129,1,1,3.485,3.485,4.39,1,2,1.63,1.63,2.613,1,1,2.3,2.3,3.552,1,1,1.153,1.153,2.548,1,2,3.363,3.363,4.353,1,1,3.29,3.29,4.481,1,2,3.328,3.328,4.268,1,2,2.392,2.392,3.614,1,2,2.112,2.112,3.562,1,1,2.646,2.646,3.679,1,1,1.87,1.966,3.661,2,2,2.17,2.17,3.556,1,1,3.486,3.486,5.417,1,0.4,25,1
589fc07f1521230001ebf494,1,86.709,86.709,87.695,1,2,1.272,1.272,2.275,1,1,0.874,0.874,1.7,1,1,0.772,0.772,1.738,1,2,0.562,0.562,1.598,1,2,0.846,1.195,2.073,2,2,0.723,0.723,1.713,1,11,1,2.1,2.1,2.938,1,2,1.159,1.159,2.095,1,2,1.093,1.093,1.886,1,1,1.243,1.243,2.405,1,2,1.172,1.172,1.994,1,2,0.829,1.635,2.147,2,2,0.881,0.881,1.524,1,1,1.47,1.47,3.45,1,2,0.769,0.769,1.62,1,1,0.866,0.866,1.794,1,1,0.852,0.852,1.645,1,1,0.63,0.63,1.496,1,2,0.391,0.391,1.162,1,2,0.626,0.626,1.329,1,1,0.783,0.783,1.457,1,2,0.609,0.609,1.29,1,1,0.417,0.417,1.375,1,1,1.811,1.811,2.932,1,0.7,25,2
5e5dba9e3d60470d71dde9ef,2,3.747,3.747,5.25,1,2,2.263,2.263,3.247,1,1,1.532,1.532,2.644,1,1,1.519,1.519,2.728,1,2,1.136,1.136,1.972,1,1,1.014,1.014,2.193,1,2,1.634,1.634,2.849,1,11,2,1.512,1.512,2.373,1,2,1.503,1.503,2.431,1,2,1.197,1.197,2.638,1,2,1.528,1.528,2.656,1,2,1.009,1.009,2.336,1,2,1.365,1.365,2.462,1,2,1.523,1.523,2.534,1,1,1.235,1.235,2.2,1,2,1.249,1.249,2.229,1,2,1.464,1.464,2.557,1,2,1.841,1.841,2.965,1,2,1.557,1.557,2.579,1,1,1.079,1.079,2,1,1,1.838,2.584,3.156,2,2,0.85,0.85,1.801,1,2,1.916,1.916,3.345,1,1,1.533,1.533,2.458,1,2,4.38,4.38,6.258,1,0.6,25,3
5fd955152dc9172302e1d605,1,4.785,4.785,5.528,1,1,0.817,0.817,1.552,1,1,0.982,0.982,1.684,1,2,0.728,0.728,1.441,1,2,0.532,0.532,1.297,1,1,0.655,0.655,1.24,1,2,0.398,0.398,1.161,1,11,2,0.767,0.767,1.605,1,2,0.581,0.581,1.181,1,2,0.772,0.772,1.449,1,2,0.647,1.211,1.68,2,1,0.656,0.656,1.576,1,1,0.403,0.403,1.067,1,1,0.468,0.468,1.075,1,1,0.467,0.467,1.28,1,1,0.789,0.789,1.451,1,2,0.888,0.888,1.481,1,1,1.274,1.274,1.876,1,2,0.64,0.64,1.444,1,2,0.507,0.507,1.062,1,1,0.413,0.413,1.077,1,2,0.464,0.464,1.2,1,1,0.538,0.538,1.086,1,1,0.347,0.347,0.901,1,2,2.401,2.401,3.287,1,0.65,25,3
63d1834e69a637cd32f16634,1,3.076,3.076,4.422,1,1,1.236,1.236,2.784,1,1,1.1,1.1,2.171,1,2,1.065,1.065,2.284,1,1,8.479,8.479,9.517,1,2,2.048,2.048,3.103,1,1,1.423,1.423,2.693,1,11,2,1.605,1.605,2.672,1,1,1.282,1.282,2.387,1,2,1.708,1.708,2.763,1,2,1.292,1.292,2.39,1,1,1.447,1.447,2.603,1,2,1.322,1.322,2.313,1,1,1.508,1.508,2.469,1,1,1.584,1.584,3.118,1,1,1.333,1.333,2.4,1,1,1.952,1.952,3.073,1,2,1.15,1.15,2.25,1,1,1.397,1.397,2.385,1,2,1.556,1.556,3.377,1,1,1.637,1.637,2.66,1,2,1.597,1.597,2.742,1,1,1.014,1.014,2.441,1,1,2.014,2.014,3.066,1,1,2.6,2.6,3.839,1,0.8,25,1
5e02cb73783225e2aed45f11,2,6.93,6.93,9.382,1,1,4.591,4.591,5.657,1,1,1.926,1.926,2.821,1,2,0.842,0.842,1.375,1,2,0.912,0.912,1.531,1,1,0.554,0.554,1.756,1,1,2.869,5.628,6.446,2,11,2,1.562,1.562,2.129,1,2,1.823,1.823,4.434,1,2,4.168,4.168,4.9,1,1,4.401,4.401,5.156,1,2,0.852,0.852,1.754,1,1,2.179,2.179,2.601,1,2,1.22,1.22,1.822,1,1,0.952,0.952,1.454,1,2,0.683,0.683,1.384,1,1,2.764,2.764,3.264,1,2,1.845,2.93,2.953,2,2,2.393,2.393,2.956,1,1,0.989,0.989,1.502,1,2,0.859,0.859,1.459,1,2,2.153,2.153,2.692,1,2,0.649,0.649,1.292,1,1,0.669,0.669,1.122,1,2,4.701,4.701,5.335,1,0.55,25,2
6716f188b131fa30ab5365c2,1,1.519,15.466,17.545,5,1,1.135,5.032,6.325,4,1,1.236,1.936,5.269,2,1,2.631,4.286,5.259,5,1,0.871,2.308,3.301,5,1,1.268,1.651,3.126,3,1,0.787,2.039,3.065,2,11,2,0.852,1.749,2.573,2,2,1.544,2.279,3.102,2,2,0.903,1.67,2.695,3,1,1.25,3.223,4.069,4,1,1.004,1.822,2.929,3,1,0.937,13.211,14.251,5,1,1.359,3.767,4.824,3,1,1.109,2.094,3.067,3,2,0.933,1.399,2.724,2,2,1.603,2.609,3.7,3,2,0.905,2.742,3.751,4,1,0.789,1.305,3.283,2,1,1.346,2.036,2.858,3,2,0.594,1.027,2.302,2,1,1.136,2.34,3.33,4,2,1.116,2.938,3.201,3,2,0.808,1.592,2.951,3,2,1.792,4.265,4.601,4,0.75,25,3
5ea5ae58d3627f5a38c312f9,2,1.525,1.525,2.493,1,1,1.354,1.354,2.744,1,2,0.875,0.875,1.732,1,2,1.039,1.039,1.812,1,2,0.844,0.844,1.551,1,1,1.18,1.18,1.887,1,2,0.663,0.663,1.318,1,11,2,0.643,0.643,1.331,1,2,3.819,3.819,4.592,1,1,0.95,0.95,1.724,1,2,0.551,0.551,1.225,1,1,1.009,1.693,2.363,2,2,1.253,1.752,2.125,2,2,2.538,2.538,3.559,1,1,20.926,20.926,21.713,1,2,4.886,4.886,5.49,1,2,1.191,1.191,1.747,1,2,0.456,0.456,1.16,1,2,1.512,1.512,2.135,1,1,0.827,0.827,1.466,1,2,0.548,0.548,1.102,1,1,0.607,0.957,1.646,2,1,0.524,0.524,1.095,1,2,0.315,0.315,0.873,1,1,1.612,2.879,130.26,2,0.65,25,2
63268ad93b6ecc1acf782a21,1,3.587,3.587,4.915,1,1,0.798,0.798,2.362,1,1,0.993,0.993,1.749,1,2,0.793,0.793,1.269,1,2,0.632,0.632,1.405,1,2,1.022,1.022,1.601,1,1,0.609,0.609,1.181,1,11,2,2.287,2.287,2.883,1,1,1.063,1.063,1.818,1,1,2.49,3.014,3.397,2,2,0.767,0.767,1.298,1,1,1.387,1.387,1.902,1,1,1.827,1.827,2.547,1,2,1.877,1.877,2.654,1,2,0.831,0.831,1.41,1,2,10.876,10.876,11.512,1,2,0.702,0.702,1.36,1,2,0.526,0.526,1.316,1,2,0.703,0.703,1.461,1,2,0.642,0.642,1.226,1,2,0.882,0.882,1.518,1,1,0.481,0.481,1.18,1,2,0.634,1.13,1.413,2,2,0.513,0.513,1.1,1,2,2.116,2.116,3.069,1,0.75,25,1
66967b78446fe03f06af4bb7,2,3.712,3.712,4.4,1,1,4.928,4.928,5.616,1,1,1.095,1.095,1.836,1,1,0.89,0.89,1.568,1,2,0.565,0.565,1.361,1,1,2.558,3.208,3.337,2,1,0.743,0.743,1.437,1,11,1,5.388,5.388,6.05,1,1,0.928,0.928,1.657,1,2,0.738,0.738,1.465,1,2,0.729,0.729,1.373,1,2,0.535,0.535,1.246,1,2,0.864,0.864,1.401,1,2,0.69,0.69,1.518,1,1,0.95,1.318,1.977,2,2,0.511,0.511,1.12,1,2,0.754,0.754,1.5,1,1,1.184,1.184,2.128,1,1,0.949,0.949,1.61,1,1,0.873,0.873,1.55,1,1,0.858,0.858,1.569,1,1,0.607,0.607,1.1,1,2,0.612,0.612,1.273,1,2,1.34,1.34,1.985,1,2,2.952,2.952,3.647,1,0.45,25,3
6753b22cfa25adc6f658bee0,2,6.269,6.269,7.215,1,1,2.596,2.596,4.261,1,1,4.191,4.191,5.433,1,2,0.63,0.63,1.399,1,2,0.695,0.695,1.672,1,2,1.361,1.361,3.257,1,2,2.113,2.113,3.45,1,11,1,0.752,0.752,1.506,1,1,3.121,3.121,3.882,1,2,1.117,1.117,2.046,1,2,1.023,1.023,2.296,1,2,0.725,0.725,1.734,1,2,1.267,1.267,2.389,1,2,1.38,1.38,4.893,1,2,0.883,0.883,1.5,1,2,1.105,1.105,1.922,1,2,1.403,1.403,2.428,1,2,0.691,0.691,1.597,1,2,1.306,1.306,3.523,1,1,1.257,1.257,2.042,1,2,1.043,1.043,2.052,1,1,0.679,0.679,2.192,1,1,1.84,1.84,2.905,1,1,0.685,0.685,1.342,1,2,3.886,3.886,4.752,1,0.45,25,3
5f4e52a627d2a0000a8ed0c5,1,6.494,6.494,7.663,1,2,1.822,1.822,2.63,1,2,1.258,1.258,2.672,1,2,1.613,2.052,3.298,2,1,0.851,0.851,2.656,1,2,4.084,4.084,5.154,1,1,1.164,1.164,2.467,1,11,1,3.831,3.831,4.881,1,2,3.746,4.095,4.81,2,1,11.133,11.133,12.094,1,1,1.851,2.528,3.787,2,2,2.23,2.23,3.117,1,1,1.224,1.869,2.804,2,1,2.53,2.53,3.585,1,2,4.401,4.401,5.471,1,1,2.19,2.19,3.771,1,1,9.64,9.64,10.632,1,1,1.56,1.56,2.663,1,2,1.211,2.271,2.907,2,2,1.053,1.053,2.081,1,1,1.513,3.44,4.094,3,2,1.172,1.172,2.217,1,1,1.685,1.685,3.037,1,2,0.892,0.892,1.986,1,1,4.092,4.092,5.127,1,0.45,25,2
5f7c839eca86660ad9416eec,1,2.217,2.217,4.335,1,2,2.018,2.018,3.03,1,1,3.612,4.322,4.715,2,2,0.786,0.786,1.706,1,2,1.018,3.15,3.953,4,2,1.257,1.257,3.609,1,1,1.1,1.1,2.273,1,11,2,1.571,1.571,2.266,1,1,0.976,0.976,1.664,1,2,0.935,0.935,1.689,1,2,1.127,1.127,1.804,1,2,0.895,0.895,1.491,1,1,1.867,1.867,3.072,1,1,1.086,1.086,1.86,1,2,0.985,0.985,1.661,1,1,2.007,2.007,2.861,1,2,0.887,0.887,1.548,1,2,1.488,1.488,2.372,1,1,0.979,0.979,1.797,1,2,1.941,1.941,2.776,1,2,0.961,0.961,1.736,1,1,0.944,1.6,2.275,2,1,0.653,0.653,1.314,1,2,0.436,0.436,1,1,2,1.963,1.963,3.015,1,0.45,25,2
674eb1f770104c02bab8b987,1,2.565,2.565,4.657,1,1,3.156,4.006,4.03,2,2,4.205,4.205,5.25,1,1,2.727,2.727,4.02,1,1,4.013,4.013,4.902,1,2,2.915,3.83,5.884,2,1,1.513,1.513,2.778,1,11,2,3.73,3.73,5,1,1,1.487,1.487,2.302,1,2,1.344,1.344,2.354,1,1,2.766,2.766,3.873,1,1,1.936,1.936,2.945,1,2,2.589,2.589,3.583,1,2,2.661,2.661,3.77,1,2,2.752,2.752,3.65,1,1,2.164,2.164,3.074,1,1,4.432,4.432,5.222,1,1,3.446,3.446,4.232,1,2,1.144,1.144,2.242,1,2,1.449,1.449,2.12,1,1,1.642,1.642,2.301,1,2,3.493,3.493,4.171,1,1,1.38,1.38,2.164,1,1,2.055,2.055,2.878,1,2,7.744,7.744,8.53,1,0.6,25,1
6726ae14a783520d944f2951,1,3.366,3.366,5.486,1,1,2.559,2.559,4.034,1,2,1.326,1.326,2.611,1,1,1.808,1.808,2.881,1,2,1.925,1.925,3.212,1,1,1.544,1.544,2.701,1,1,1.394,1.394,2.9,1,11,1,2.172,2.172,3.221,1,2,1.507,1.507,2.665,1,2,1.556,1.556,2.478,1,2,1.513,1.513,2.734,1,2,1.8,1.8,2.637,1,1,1.504,1.504,2.492,1,1,1.582,1.582,2.637,1,1,1.388,1.388,2.16,1,2,1.585,1.585,3.341,1,1,1.579,1.579,2.784,1,2,1.617,1.617,3.055,1,1,1.807,1.807,2.878,1,1,1.741,1.741,2.709,1,2,1.835,1.835,3.476,1,2,2.006,2.006,3.163,1,2,1.769,1.769,3.142,1,1,2.179,2.179,3.685,1,2,3.406,3.406,4.559,1,0.65,25,1
66c4f3cb14cbfc4db836bd4e,1,9.516,11.815,14.201,2,2,4.678,12.828,13.535,4,1,7.138,7.138,8.111,1,2,2.888,2.888,4.01,1,2,5.064,5.064,6.02,1,2,5.75,6.784,7.756,2,1,0.8,0.8,1.755,1,11,1,2.373,2.373,3.296,1,1,6.123,6.123,6.862,1,2,1.267,1.267,2.272,1,2,1.377,1.377,2.182,1,2,1.521,1.521,2.457,1,1,0.829,0.829,1.784,1,2,2.466,2.466,3.138,1,2,5.266,5.266,6.289,1,1,0.767,1.617,2.457,2,2,0.791,0.791,1.443,1,2,1.01,1.01,1.815,1,1,1.121,1.121,1.942,1,2,1.114,2.58,3.736,2,2,2.12,2.12,2.926,1,1,2.651,2.651,3.588,1,2,0.937,0.937,1.542,1,2,0.939,0.939,1.91,1,2,3.405,3.405,4.826,1,0.6,25,2
63d29a1e50cf0f82998d2564,2,1.277,1.277,2.153,1,1,1.44,2.261,2.666,2,2,1.114,1.114,1.807,1,2,1.255,1.255,2.383,1,2,1.241,1.241,2.256,1,1,1.056,1.056,1.688,1,1,0.828,0.828,1.47,1,11,2,1.14,1.277,2.525,2,1,0.923,1.498,1.935,2,1,0.782,0.782,1.542,1,2,0.621,0.621,1.22,1,2,1.359,1.359,2.199,1,2,1.354,1.354,2.064,1,1,1.199,1.199,1.925,1,1,1.521,1.521,2.476,1,2,1.048,1.048,1.574,1,2,0.975,0.975,1.584,1,1,0.756,0.756,1.577,1,1,1.895,1.895,2.77,1,2,1.225,1.225,2.176,1,1,1.056,1.541,2.207,2,2,0.642,0.642,1.385,1,2,1.285,1.285,3.134,1,1,1.161,1.161,2.207,1,2,2.569,2.569,3.815,1,0.7,25,3
667bd5012a43ab2c51a565ce,1,5.849,5.849,7.076,1,2,1.977,1.977,3.571,1,2,2.208,2.208,3.448,1,1,1.075,1.075,2.551,1,2,2.646,2.646,3.874,1,2,0.964,0.964,2.151,1,2,1.239,1.239,2.598,1,11,2,1.36,1.36,2.649,1,2,3.181,6.408,9.097,2,1,1.208,1.208,2.614,1,2,1.14,1.14,2.352,1,2,3.629,3.629,5.356,1,1,1.248,1.248,3.246,1,1,1.135,1.774,3.263,2,2,1.458,3.448,4.513,3,2,2.516,4.888,5.855,3,1,7.967,9.912,10.869,3,1,5.117,5.117,6.36,1,2,1.848,1.848,3.314,1,2,3.721,3.721,5.046,1,2,1.548,2.314,3.302,2,1,2.023,2.023,3.102,1,1,1.9,1.9,2.835,1,2,2.732,2.732,4.088,1,2,1.838,1.838,2.951,1,0.55,25,1
663388f6d4e404ce37e9b350,1,3.198,3.198,4.416,1,2,2.588,2.588,3.949,1,1,1.891,1.891,3.019,1,1,5.673,5.673,6.95,1,1,1.341,1.341,2.321,1,2,1.556,1.556,2.888,1,2,1.489,1.489,2.411,1,11,2,2.639,2.639,3.687,1,1,2.455,2.455,3.501,1,2,1.363,1.363,2.421,1,1,1.43,1.43,2.543,1,2,1.745,3.788,4.906,2,1,1.549,1.549,3.144,1,2,1.769,1.769,3.228,1,2,1.557,1.557,2.742,1,1,1.42,1.42,2.777,1,1,2.454,2.454,3.55,1,1,1.73,1.73,2.957,1,2,2.009,2.009,3.181,1,2,1.327,1.327,2.411,1,2,2.146,2.146,3.333,1,1,1.142,1.142,2.382,1,1,1.144,1.144,2.44,1,1,1.914,1.914,3.113,1,1,5.866,5.866,7.038,1,0.65,25,3
665f3e519510606979b7ae69,1,5.55,5.55,6.55,1,2,2.185,2.185,7.119,1,2,1.819,1.819,3.231,1,2,1.537,1.537,2.542,1,2,2.065,2.065,3.422,1,2,1.907,1.907,3.186,1,1,1.384,1.384,2.233,1,11,2,2.328,2.328,3.344,1,2,1.134,1.134,2.155,1,2,2.127,2.127,3.252,1,2,1.576,1.576,2.766,1,2,1.509,1.509,2.385,1,1,1.318,1.318,2.468,1,1,1.394,1.394,2.562,1,2,1.473,1.473,2.596,1,2,1.442,1.442,2.246,1,2,1.596,1.596,2.76,1,2,1.487,1.487,2.638,1,1,1.72,1.72,2.598,1,1,1.422,1.422,2.601,1,2,1.313,1.313,2.148,1,2,3.339,5.953,6.439,3,2,1.597,1.597,2.625,1,2,1.82,1.82,2.799,1,2,3.269,3.269,4.353,1,0.7,25,2
663e4b00884bdc5a75ebe15b,1,3.597,3.597,4.738,1,2,1.992,1.992,3.145,1,1,1.081,4.14,4.873,2,2,2.252,2.252,2.947,1,1,0.77,0.77,1.872,1,2,2.313,2.313,3.333,1,1,0.673,0.673,1.584,1,11,1,1.643,1.643,2.744,1,1,0.907,0.907,1.732,1,2,0.69,0.69,1.882,1,2,0.819,0.819,3.75,1,1,0.67,0.67,1.597,1,2,0.847,0.847,1.551,1,2,0.621,0.621,1.56,1,2,0.996,0.996,1.864,1,2,0.875,0.875,1.84,1,2,1.677,1.677,2.301,1,2,0.7,0.7,1.745,1,2,0.842,0.842,1.76,1,2,0.759,0.759,1.513,1,2,1.08,1.08,1.989,1,2,1.039,1.039,2.021,1,2,0.79,0.79,1.553,1,2,0.817,0.817,1.453,1,2,2.034,2.034,3.301,1,0.65,25,3
67d0b0ee056adb8385a81ebe,1,4.606,4.606,5.662,1,1,9.917,10.622,11.242,2,2,2.925,2.925,3.981,1,1,3.355,3.355,4.232,1,1,3.226,3.226,4.756,1,2,3.846,4.488,5.218,2,1,8.251,8.251,9.137,1,11,1,3.754,3.754,4.605,1,1,3.06,3.06,3.902,1,2,4.117,4.117,4.794,1,2,2.841,2.841,3.771,1,1,3.155,3.155,5.021,1,1,2.918,3.903,4.803,2,2,3.498,3.498,4.307,1,2,1.8,1.8,2.671,1,1,3.991,3.991,4.865,1,1,1.977,1.977,2.686,1,1,1.14,1.14,1.958,1,1,0.71,0.71,3.873,1,2,2.475,2.475,3.755,1,2,5.401,5.401,6.702,1,1,1.247,1.247,1.886,1,1,1.479,1.479,2.206,1,2,1.797,1.797,2.662,1,2,10.895,10.895,18.206,1,0.7,25,1
5ee7dd7349c24c0c91844d36,1,4.906,4.906,7.873,1,2,1.777,1.777,2.807,1,1,0.866,1.864,2.821,2,1,28.28,28.28,29.28,1,1,1.806,3.382,4.004,3,2,27.163,27.163,28.263,1,1,41.649,41.649,42.494,1,11,2,0.95,0.95,1.898,1,1,57.61,57.61,58.606,1,1,222.436,222.436,223.25,1,2,43.986,43.986,44.809,1,2,1.932,1.932,2.741,1,2,40.782,40.782,41.757,1,2,34.025,34.025,34.962,1,1,235.319,235.319,236.001,1,2,1.532,1.532,2.459,1,1,0.777,0.777,1.919,1,2,0.614,0.844,1.586,2,2,0.391,0.391,1.297,1,1,0.437,0.437,1.002,1,1,0.717,0.717,1.487,1,2,0.422,0.422,1.224,1,2,0.383,1.152,1.443,2,2,0.398,0.958,2.012,3,2,1.43,1.43,2.333,1,0.5,25,2
67217a2f6476292bf82e2e6d,1,6.014,11.695,12.819,2,1,4.663,6.898,7.63,3,1,1.971,2.36,3.066,2,2,4.644,8.085,8.841,3,2,2.315,4.286,6.86,2,2,1.133,1.133,1.861,1,1,1.023,1.023,1.77,1,11,1,1.232,1.232,2.168,1,2,0.767,1.87,2.469,2,2,0.748,0.748,1.447,1,2,0.655,1.201,1.935,2,2,0.782,0.782,1.546,1,1,0.668,0.668,1.366,1,2,1.412,1.412,2.12,1,2,0.97,2.821,3.749,2,2,1.065,1.065,1.906,1,1,3.003,3.947,4.335,2,1,1.597,2.277,2.806,2,1,2.128,2.693,3.165,2,2,3.495,3.495,4.251,1,2,3.425,3.425,4.078,1,2,1.706,1.706,5.002,1,1,3.545,3.545,4.19,1,2,1.03,1.03,1.651,1,1,5.536,5.536,6.238,1,0.65,25,1
66310ce555ff986b176b5279,2,17.456,17.456,19.532,1,1,8.158,12.912,15.855,2,2,1.996,1.996,2.9,1,1,2.364,2.364,4.528,1,2,3.582,3.582,4.851,1,2,1.058,1.058,1.955,1,1,1.277,1.277,2.301,1,11,2,2.884,2.884,4.162,1,2,6.94,6.94,8.1,1,2,1.084,1.084,1.962,1,2,2.353,2.353,15.897,1,1,1.531,1.531,2.764,1,2,1.031,1.031,2.301,1,2,1.344,1.344,2.293,1,1,1.37,1.37,2.445,1,1,1.435,1.435,2.281,1,2,1.772,1.772,2.542,1,1,1.175,1.175,2.131,1,2,1.665,1.665,2.623,1,2,6.591,6.591,7.568,1,1,1.081,1.081,1.968,1,1,2.164,2.164,3.424,1,2,1.122,1.122,1.983,1,1,2.173,2.173,3.222,1,2,6.024,6.024,8.441,1,0.5,25,1
62f58a7129fb13cf46a08ae0,2,1.13,1.13,1.921,1,2,1.49,1.49,2.198,1,2,0.842,1.401,1.692,2,2,0.864,0.864,1.511,1,2,0.742,0.742,1.477,1,2,0.837,0.837,1.501,1,2,0.991,0.991,1.65,1,11,2,1.429,1.429,1.898,1,2,0.791,1.351,1.4,2,2,0.796,0.796,1.443,1,2,0.992,0.992,1.698,1,2,1.071,1.071,1.484,1,2,0.864,0.864,1.18,1,2,0.855,1.342,2.068,2,2,0.914,0.914,1.692,1,2,1.093,1.093,1.907,1,2,1.26,1.26,1.99,1,2,4.475,4.475,5.404,1,2,0.896,0.896,1.623,1,2,0.57,0.57,1.185,1,2,0.748,1.257,1.949,2,2,0.741,1.098,1.411,2,2,0.69,1.125,1.317,2,2,0.656,0.656,1.232,1,2,1.23,1.23,1.955,1,0.7,25,3
662951a0350c443b60a836eb,1,9.946,9.946,11.347,1,1,5.107,5.107,6.693,1,2,1.965,1.965,3.05,1,2,2.576,2.576,3.598,1,1,1.531,1.531,2.303,1,2,2.221,2.221,3.143,1,1,0.941,0.941,1.949,1,11,1,5.26,5.26,6.169,1,2,0.997,0.997,1.858,1,2,4.356,4.356,5.177,1,1,1.214,1.214,2.252,1,2,1.144,1.144,1.934,1,1,1.017,1.831,2.817,2,2,1.345,1.345,2.19,1,1,1.225,1.225,2.079,1,2,0.771,0.771,1.536,1,1,1.097,1.097,1.818,1,2,1.404,1.404,2.366,1,1,0.834,0.834,1.632,1,2,1.002,1.002,1.703,1,1,1.016,1.016,1.876,1,1,0.981,0.981,1.926,1,2,0.823,0.823,1.622,1,1,1.899,1.899,2.883,1,1,3.821,3.821,5.065,1,0.6,25,2
